expected, result, bool
-0.146912, -0.146709, 1
-0.129653, -0.129457, 0
-0.111869, -0.111681, 1
-0.093573, -0.093392, 0
-0.074858, -0.074689, 1
-0.056595, -0.056439, 0
-0.038201, -0.038056, 1
-0.019473, -0.019342, 1
-0.001333, -0.001219, 1
0.016104, 0.016202, 1
0.033591, 0.033671, 1
0.050715, 0.050775, 1
0.066761, 0.066800, 1
0.081450, 0.081464, 1
0.094959, 0.094944, 1
0.107562, 0.107523, 1
0.118610, 0.118551, 1
0.127748, 0.127670, 1
0.135772, 0.135670, 1
0.142463, 0.142335, 1
0.147510, 0.147356, 0
0.151673, 0.151495, 0
0.154523, 0.154325, 0
0.155879, 0.155665, 1
0.155901, 0.155669, 1
0.155823, 0.155576, 1
0.153888, 0.153623, 1
0.150745, 0.150465, 0
0.147192, 0.146898, 1
0.142935, 0.142629, 1
0.138177, 0.137864, 1
0.133786, 0.133464, 0
0.129061, 0.128733, 1
0.123929, 0.123598, 1
0.118842, 0.118510, 1
0.113454, 0.113127, 1
0.108232, 0.107909, 1
0.103058, 0.102740, 1
0.097946, 0.097639, 1
0.093487, 0.093190, 1
0.089314, 0.089031, 1
0.085757, 0.085484, 0
0.082442, 0.082174, 1
0.079576, 0.079318, 0
0.076545, 0.076297, 0
0.074053, 0.073811, 1
0.071827, 0.071588, 1
0.070188, 0.069958, 1
0.069376, 0.069153, 1
0.068968, 0.068747, 1
0.069076, 0.068852, 1
0.069195, 0.068977, 1
0.070634, 0.070425, 0
0.073004, 0.072801, 1
0.075255, 0.075061, 1
0.077687, 0.077502, 1
0.081056, 0.080878, 1
0.084745, 0.084574, 1
0.089067, 0.088906, 1
0.093916, 0.093766, 1
0.099899, 0.099754, 1
0.106730, 0.106588, 1
0.113921, 0.113785, 1
0.121219, 0.121090, 1
0.129725, 0.129602, 1
0.138413, 0.138293, 1
0.147290, 0.147177, 1
0.156632, 0.156521, 1
0.166601, 0.166491, 0
0.176443, 0.176337, 1
0.187166, 0.187061, 1
0.197863, 0.197755, 1
0.208282, 0.208168, 1
0.218052, 0.217930, 1
0.227328, 0.227200, 1
0.236062, 0.235923, 1
0.243601, 0.243444, 0
0.250431, 0.250256, 1
0.256462, 0.256274, 1
0.261462, 0.261254, 1
0.265151, 0.264922, 1
0.268019, 0.267774, 1
0.269965, 0.269709, 1
0.270373, 0.270104, 1
0.270244, 0.269963, 1
0.269005, 0.268715, 1
0.266893, 0.266594, 1
0.264028, 0.263726, 1
0.260497, 0.260191, 1
0.256646, 0.256338, 0
0.252459, 0.252149, 1
0.247583, 0.247273, 0
0.242134, 0.241828, 1
0.236305, 0.236007, 1
0.230082, 0.229794, 1
0.224431, 0.224152, 1
0.218597, 0.218336, 0
0.212689, 0.212448, 0
0.207267, 0.207046, 1
0.201530, 0.201329, 0
0.195916, 0.195738, 1
0.190533, 0.190381, 0
0.184824, 0.184697, 1
0.178678, 0.178578, 1
0.172289, 0.172211, 1
0.165303, 0.165248, 1
0.157614, 0.157582, 1
0.149331, 0.149315, 1
0.140895, 0.140895, 1
0.132146, 0.132165, 1
0.123325, 0.123356, 1
0.114129, 0.114166, 1
0.104679, 0.104717, 1
0.095019, 0.095059, 1
0.085500, 0.085537, 0
0.076166, 0.076204, 1
0.066801, 0.066839, 1
0.057536, 0.057571, 1
0.048924, 0.048957, 1
0.040632, 0.040664, 1
0.032449, 0.032480, 1
0.024735, 0.024763, 1
0.018029, 0.018057, 1
0.011650, 0.011676, 1
0.005641, 0.005674, 1
0.000592, 0.000631, 1
-0.003475, -0.003434, 1
-0.006629, -0.006585, 1
-0.009155, -0.009102, 1
-0.011270, -0.011209, 1
-0.013149, -0.013077, 1
-0.014518, -0.014425, 0
-0.015367, -0.015255, 1
-0.015250, -0.015120, 1
-0.014589, -0.014442, 0
-0.013994, -0.013827, 1
-0.013215, -0.013026, 1
-0.012650, -0.012441, 0
-0.011616, -0.011391, 0
-0.010649, -0.010407, 0
-0.010336, -0.010075, 1
-0.009698, -0.009420, 0
-0.009297, -0.009008, 1
-0.008909, -0.008612, 1
-0.009524, -0.009212, 0
-0.011200, -0.010880, 1
-0.012938, -0.012609, 1
-0.015116, -0.014773, 1
-0.018381, -0.018031, 1
-0.021996, -0.021645, 1
-0.026107, -0.025751, 1
-0.031206, -0.030849, 1
-0.037050, -0.036695, 1
-0.043689, -0.043333, 0
-0.050758, -0.050408, 0
-0.058262, -0.057926, 1
-0.066206, -0.065882, 1
-0.074542, -0.074233, 0
-0.083578, -0.083285, 0
-0.093390, -0.093113, 1
-0.103423, -0.103166, 1
-0.114406, -0.114173, 1
-0.126317, -0.126103, 1
-0.138274, -0.138083, 1
-0.150439, -0.150267, 1
-0.162806, -0.162650, 1
-0.176019, -0.175890, 1
-0.188514, -0.188412, 0
-0.201164, -0.201084, 1
-0.213660, -0.213605, 1
-0.225884, -0.225852, 1
-0.237310, -0.237303, 1
-0.247771, -0.247786, 1
-0.257494, -0.257525, 0
-0.266393, -0.266447, 1
-0.274346, -0.274420, 1
-0.280681, -0.280780, 1
-0.285754, -0.285871, 1
-0.289799, -0.289928, 1
-0.292666, -0.292804, 1
-0.294189, -0.294335, 1
-0.294575, -0.294722, 1
-0.294304, -0.294454, 1
-0.292407, -0.292553, 0
-0.288542, -0.288682, 1
-0.283781, -0.283917, 1
-0.277576, -0.277708, 1
-0.269790, -0.269920, 1
-0.260920, -0.261044, 1
-0.250508, -0.250624, 1
-0.238446, -0.238551, 0
-0.225028, -0.225124, 1
-0.210430, -0.210518, 0
-0.194057, -0.194135, 1
-0.176419, -0.176487, 1
-0.157198, -0.157253, 1
-0.136444, -0.136488, 1
-0.114297, -0.114334, 1
-0.091262, -0.091293, 1
-0.067595, -0.067617, 1
-0.043091, -0.043109, 1
-0.018207, -0.018221, 1
0.007546, 0.007533, 1
0.033029, 0.033021, 1
0.058446, 0.058442, 1
0.083849, 0.083846, 1
0.108961, 0.108952, 1
0.133363, 0.133349, 1
0.156789, 0.156771, 1
0.179229, 0.179205, 1
0.200438, 0.200410, 1
0.219902, 0.219867, 1
0.238136, 0.238088, 1
0.254912, 0.254850, 1
0.270110, 0.270033, 1
0.283809, 0.283714, 1
0.296109, 0.295998, 1
0.306690, 0.306564, 1
0.315293, 0.315150, 1
0.322402, 0.322235, 1
0.328594, 0.328403, 0
0.333870, 0.333657, 1
0.337809, 0.337574, 1
0.340629, 0.340371, 0
0.342622, 0.342341, 0
0.343333, 0.343036, 1
0.342797, 0.342483, 0
0.341836, 0.341506, 1
0.340617, 0.340270, 0
0.338114, 0.337755, 1
0.334583, 0.334214, 0
0.330202, 0.329825, 1
0.324912, 0.324533, 1
0.318712, 0.318327, 0
0.311079, 0.310697, 1
0.302586, 0.302208, 0
0.292938, 0.292566, 1
0.282309, 0.281939, 1
0.270625, 0.270259, 0
0.258111, 0.257755, 1
0.244346, 0.243999, 1
0.229880, 0.229542, 1
0.214941, 0.214614, 1
0.199751, 0.199434, 0
0.183854, 0.183542, 1
0.168304, 0.168004, 1
0.152740, 0.152447, 0
0.136935, 0.136653, 1
0.121834, 0.121561, 1
0.107156, 0.106894, 1
0.093027, 0.092777, 1
0.079707, 0.079463, 0
0.067314, 0.067076, 1
0.055678, 0.055448, 0
0.044745, 0.044527, 1
0.035114, 0.034909, 1
0.026496, 0.026302, 1
0.018894, 0.018710, 1
0.012958, 0.012792, 1
0.007712, 0.007565, 1
0.003446, 0.003315, 1
0.000506, 0.000389, 0
-0.000867, -0.000967, 1
-0.000649, -0.000731, 1
0.000524, 0.000460, 0
0.003109, 0.003062, 1
0.006514, 0.006483, 0
0.011026, 0.011012, 1
0.015965, 0.015959, 1
0.021741, 0.021748, 1
0.028368, 0.028389, 1
0.034705, 0.034736, 1
0.040985, 0.041027, 1
0.047572, 0.047624, 1
0.054194, 0.054253, 1
0.060322, 0.060388, 1
0.066154, 0.066234, 1
0.071910, 0.072005, 1
0.076448, 0.076551, 0
0.079746, 0.079855, 1
0.082547, 0.082666, 1
0.084772, 0.084902, 1
0.085715, 0.085851, 1
0.085589, 0.085727, 1
0.084787, 0.084927, 1
0.082822, 0.082969, 1
0.080042, 0.080196, 1
0.076372, 0.076526, 0
0.071729, 0.071881, 1
0.066039, 0.066195, 1
0.060031, 0.060194, 1
0.053198, 0.053365, 1
0.045170, 0.045344, 1
0.036000, 0.036180, 1
0.026135, 0.026315, 1
0.015243, 0.015426, 1
0.003304, 0.003497, 1
-0.009325, -0.009124, 1
-0.022115, -0.021911, 1
-0.035924, -0.035714, 1
-0.050159, -0.049943, 1
-0.064287, -0.064071, 1
-0.079548, -0.079334, 0
-0.095368, -0.095158, 1
-0.110595, -0.110387, 0
-0.126384, -0.126180, 1
-0.141665, -0.141466, 0
-0.156528, -0.156337, 0
-0.170995, -0.170811, 1
-0.185600, -0.185425, 0
-0.199358, -0.199193, 1
-0.212370, -0.212211, 1
-0.224390, -0.224243, 1
-0.235648, -0.235515, 1
-0.246360, -0.246238, 1
-0.255910, -0.255800, 1
-0.264610, -0.264512, 1
-0.272514, -0.272432, 0
-0.279121, -0.279054, 1
-0.284062, -0.284014, 1
-0.287997, -0.287964, 1
-0.291222, -0.291205, 1
-0.293508, -0.293509, 1
-0.294424, -0.294435, 1
-0.294206, -0.294230, 1
-0.293165, -0.293204, 1
-0.290931, -0.290985, 1
-0.287246, -0.287313, 1
-0.281844, -0.281922, 1
-0.275520, -0.275612, 1
-0.267860, -0.267964, 1
-0.258782, -0.258899, 1
-0.248413, -0.248547, 0
-0.236876, -0.237023, 1
-0.224278, -0.224438, 1
-0.210865, -0.211033, 1
-0.195714, -0.195895, 1
-0.179875, -0.180070, 1
-0.163954, -0.164163, 1
-0.147886, -0.148106, 1
-0.131323, -0.131555, 0
-0.114655, -0.114897, 1
-0.098701, -0.098952, 1
-0.082949, -0.083209, 1
-0.067343, -0.067612, 0
-0.052603, -0.052885, 1
-0.038820, -0.039116, 1
-0.026371, -0.026679, 0
-0.015130, -0.015451, 1
-0.004582, -0.004915, 1
0.004927, 0.004582, 1
0.013456, 0.013096, 1
0.020944, 0.020576, 1
0.027344, 0.026965, 1
0.032305, 0.031919, 1
0.036385, 0.035996, 1
0.038695, 0.038302, 0
0.040457, 0.040061, 1
0.041274, 0.040872, 1
0.040759, 0.040359, 0
0.039711, 0.039311, 0
0.038201, 0.037798, 1
0.036159, 0.035760, 1
0.033400, 0.033006, 1
0.029656, 0.029270, 0
0.025647, 0.025272, 0
0.020592, 0.020235, 0
0.014628, 0.014293, 0
0.008440, 0.008125, 1
0.001799, 0.001509, 1
-0.005499, -0.005759, 0
-0.013017, -0.013244, 1
-0.020796, -0.020984, 1
-0.029127, -0.029278, 1
-0.037485, -0.037591, 0
-0.045461, -0.045520, 0
-0.053652, -0.053667, 1
-0.062110, -0.062080, 1
-0.070462, -0.070386, 1
-0.078287, -0.078167, 1
-0.085862, -0.085698, 1
-0.093278, -0.093071, 1
-0.100292, -0.100042, 1
-0.107154, -0.106858, 1
-0.113382, -0.113039, 1
-0.118920, -0.118543, 1
-0.123415, -0.123006, 1
-0.126526, -0.126083, 0
-0.129033, -0.128556, 1
-0.130477, -0.129972, 1
-0.131069, -0.130535, 1
-0.130304, -0.129750, 1
-0.128046, -0.127478, 0
-0.124444, -0.123860, 1
-0.119788, -0.119193, 0
-0.113531, -0.112938, 0
-0.106289, -0.105699, 1
-0.097550, -0.096965, 0
-0.087690, -0.087119, 0
-0.076544, -0.075987, 0
-0.064180, -0.063641, 1
-0.051043, -0.050528, 1
-0.037165, -0.036676, 1
-0.022372, -0.021903, 1
-0.007526, -0.007084, 0
0.007421, 0.007833, 0
0.022503, 0.022881, 1
0.037509, 0.037851, 1
0.052812, 0.053118, 1
0.068178, 0.068448, 1
0.082865, 0.083097, 1
0.097122, 0.097322, 1
0.111027, 0.111194, 1
0.124237, 0.124372, 1
0.136256, 0.136359, 1
0.147436, 0.147513, 0
0.158114, 0.158158, 1
0.167922, 0.167934, 1
0.176946, 0.176929, 1
0.185122, 0.185075, 1
0.192639, 0.192566, 1
0.199891, 0.199792, 1
0.205961, 0.205836, 1
0.210202, 0.210045, 1
0.214722, 0.214540, 1
0.218445, 0.218242, 1
0.220722, 0.220494, 0
0.222095, 0.221841, 1
0.222560, 0.222280, 0
0.222735, 0.222431, 0
0.221708, 0.221376, 0
0.219960, 0.219606, 1
0.217523, 0.217151, 0
0.213865, 0.213474, 0
0.209930, 0.209524, 1
0.205228, 0.204805, 1
0.200190, 0.199751, 1
0.194661, 0.194209, 0
0.188786, 0.188313, 0
0.182874, 0.182389, 0
0.177027, 0.176529, 1
0.170727, 0.170220, 0
0.164042, 0.163527, 1
0.156969, 0.156445, 0
0.150323, 0.149791, 1
0.143754, 0.143218, 0
0.137423, 0.136888, 1
0.131258, 0.130720, 1
0.125016, 0.124480, 0
0.119177, 0.118645, 1
0.113160, 0.112632, 1
0.107273, 0.106749, 1
0.101140, 0.100623, 1
0.095595, 0.095086, 0
0.091125, 0.090621, 1
0.087301, 0.086808, 1
0.084360, 0.083883, 1
0.082471, 0.082001, 1
0.081758, 0.081295, 0
0.082212, 0.081763, 1
0.083562, 0.083131, 0
0.086026, 0.085606, 1
0.090104, 0.089694, 1
0.095456, 0.095061, 1
0.101977, 0.101597, 1
0.109303, 0.108942, 1
0.117431, 0.117087, 1
0.126938, 0.126613, 1
0.137122, 0.136814, 1
0.147876, 0.147581, 1
0.159043, 0.158767, 1
0.170341, 0.170086, 1
0.181308, 0.181065, 1
0.191139, 0.190904, 1
0.200507, 0.200286, 0
0.209488, 0.209280, 1
0.217552, 0.217360, 0
0.224714, 0.224538, 1
0.230847, 0.230681, 1
0.235639, 0.235483, 0
0.239688, 0.239546, 1
0.242398, 0.242270, 1
0.243565, 0.243448, 0
0.243694, 0.243585, 1
0.243400, 0.243302, 1
0.241467, 0.241380, 1
0.238349, 0.238275, 1
0.234439, 0.234370, 1
0.229655, 0.229586, 1
0.223611, 0.223548, 1
0.216683, 0.216619, 1
0.208936, 0.208876, 1
0.199924, 0.199862, 1
0.189559, 0.189495, 0
0.178134, 0.178068, 1
0.164910, 0.164844, 1
0.150380, 0.150311, 1
0.135378, 0.135307, 1
0.119225, 0.119156, 1
0.101692, 0.101621, 1
0.083003, 0.082932, 1
0.063283, 0.063213, 1
0.042414, 0.042348, 1
0.020627, 0.020564, 1
-0.001617, -0.001679, 1
-0.024165, -0.024228, 1
-0.046306, -0.046363, 1
-0.068949, -0.069000, 1
-0.091159, -0.091202, 1
-0.112802, -0.112832, 1
-0.134703, -0.134717, 1
-0.155904, -0.155907, 1
-0.176393, -0.176385, 1
-0.196001, -0.195979, 1
-0.214941, -0.214897, 1
-0.232518, -0.232450, 0
-0.248554, -0.248463, 0
-0.263917, -0.263799, 1
-0.278626, -0.278489, 0
-0.291475, -0.291309, 1
-0.303187, -0.302989, 1
-0.313808, -0.313578, 1
-0.323472, -0.323213, 1
-0.331501, -0.331209, 0
-0.337553, -0.337229, 0
-0.342021, -0.341664, 1
-0.344812, -0.344421, 0
-0.345393, -0.344972, 1
-0.344157, -0.343704, 1
-0.341674, -0.341189, 0
-0.337217, -0.336709, 1
-0.330959, -0.330429, 0
-0.323365, -0.322813, 1
-0.313893, -0.313322, 0
-0.302305, -0.301721, 1
-0.288974, -0.288383, 0
-0.274250, -0.273653, 1
-0.258548, -0.257948, 0
-0.241460, -0.240854, 1
-0.223967, -0.223362, 0
-0.205859, -0.205267, 0
-0.187593, -0.187010, 0
-0.169362, -0.168793, 1
-0.151448, -0.150900, 1
-0.133836, -0.133301, 0
-0.116252, -0.115732, 1
-0.099161, -0.098665, 1
-0.082686, -0.082213, 0
-0.067421, -0.066974, 1
-0.052754, -0.052334, 0
-0.039051, -0.038656, 1
-0.026317, -0.025951, 1
-0.015114, -0.014770, 1
-0.004423, -0.004103, 1
0.004768, 0.005059, 1
0.012789, 0.013050, 1
0.020160, 0.020395, 1
0.026309, 0.026526, 0
0.030857, 0.031066, 1
0.033830, 0.034024, 1
0.035809, 0.035986, 1
0.036585, 0.036752, 1
0.036398, 0.036559, 0
0.034801, 0.034953, 1
0.032292, 0.032438, 1
0.029289, 0.029425, 1
0.024754, 0.024883, 1
0.019824, 0.019956, 1
0.014074, 0.014204, 1
0.007309, 0.007435, 1
0.000031, 0.000151, 1
-0.006880, -0.006755, 1
-0.013848, -0.013718, 1
-0.021524, -0.021392, 0
-0.029496, -0.029364, 1
-0.037381, -0.037244, 1
-0.045389, -0.045249, 1
-0.053498, -0.053354, 1
-0.061535, -0.061394, 0
-0.069077, -0.068939, 1
-0.076042, -0.075906, 1
-0.082882, -0.082746, 1
-0.089230, -0.089104, 1
-0.094784, -0.094671, 1
-0.099852, -0.099756, 1
-0.104473, -0.104390, 1
-0.108457, -0.108396, 1
-0.110952, -0.110915, 1
-0.112047, -0.112034, 1
-0.112701, -0.112716, 1
-0.111982, -0.112016, 1
-0.108999, -0.109057, 1
-0.103918, -0.104002, 1
-0.097395, -0.097508, 0
-0.088763, -0.088901, 1
-0.078290, -0.078452, 1
-0.065374, -0.065565, 0
-0.051217, -0.051434, 1
-0.035633, -0.035869, 1
-0.018941, -0.019195, 1
-0.000866, -0.001142, 1
0.018472, 0.018176, 1
0.039271, 0.038960, 1
0.060518, 0.060192, 0
0.082304, 0.081965, 1
0.104484, 0.104137, 1
0.126273, 0.125915, 1
0.147294, 0.146933, 1
0.168060, 0.167699, 1
0.187650, 0.187287, 0
0.206190, 0.205817, 1
0.223853, 0.223478, 0
0.239972, 0.239596, 1
0.254561, 0.254188, 0
0.267695, 0.267328, 0
0.279312, 0.278947, 1
0.289495, 0.289131, 1
0.297478, 0.297109, 1
0.304137, 0.303766, 1
0.309578, 0.309205, 0
0.313513, 0.313138, 0
0.316273, 0.315893, 1
0.317486, 0.317100, 1
0.317748, 0.317354, 0
0.317018, 0.316614, 1
0.314793, 0.314385, 0
0.310833, 0.310426, 0
0.305430, 0.305023, 1
0.298902, 0.298495, 0
0.290626, 0.290219, 0
0.280465, 0.280058, 1
0.269046, 0.268645, 1
0.256332, 0.255932, 1
0.242000, 0.241606, 1
0.225445, 0.225059, 1
0.207447, 0.207076, 1
0.187773, 0.187419, 0
0.166388, 0.166042, 1
0.143798, 0.143464, 0
0.120947, 0.120629, 1
0.097735, 0.097440, 0
0.073733, 0.073463, 0
0.049655, 0.049409, 0
0.025367, 0.025146, 1
0.000854, 0.000655, 1
-0.023543, -0.023720, 1
-0.047617, -0.047766, 1
-0.071075, -0.071196, 1
-0.094377, -0.094469, 1
-0.117094, -0.117157, 1
-0.138428, -0.138459, 1
-0.158733, -0.158729, 1
-0.178044, -0.178007, 1
-0.196139, -0.196072, 1
-0.213477, -0.213376, 1
-0.229263, -0.229124, 1
-0.244077, -0.243898, 1
-0.257387, -0.257181, 1
-0.268952, -0.268716, 1
-0.279171, -0.278906, 1
-0.287524, -0.287238, 0
-0.293814, -0.293507, 1
-0.298429, -0.298102, 1
-0.301270, -0.300926, 1
-0.302403, -0.302042, 1
-0.301788, -0.301411, 0
-0.299599, -0.299213, 0
-0.295307, -0.294912, 1
-0.289165, -0.288767, 1
-0.281658, -0.281257, 0
-0.272232, -0.271822, 1
-0.261809, -0.261394, 0
-0.250201, -0.249788, 1
-0.237137, -0.236730, 1
-0.223591, -0.223188, 0
-0.208726, -0.208330, 0
-0.193227, -0.192844, 1
-0.176392, -0.176019, 1
-0.159728, -0.159361, 0
-0.143156, -0.142805, 1
-0.125606, -0.125271, 0
-0.108337, -0.108015, 1
-0.091164, -0.090855, 1
-0.074459, -0.074172, 1
-0.058287, -0.058018, 1
-0.042396, -0.042140, 1
-0.027629, -0.027393, 0
-0.013602, -0.013392, 0
-0.000048, 0.000137, 1
0.012197, 0.012367, 1
0.023356, 0.023507, 0
0.033188, 0.033319, 1
0.042371, 0.042478, 1
0.050909, 0.050990, 1
0.057782, 0.057837, 1
0.063330, 0.063363, 1
0.068451, 0.068462, 1
0.072693, 0.072678, 1
0.076458, 0.076422, 1
0.079561, 0.079508, 1
0.082195, 0.082126, 1
0.084339, 0.084257, 1
0.085833, 0.085737, 1
0.086835, 0.086725, 1
0.087547, 0.087429, 0
0.087758, 0.087636, 1
0.087332, 0.087213, 1
0.087279, 0.087157, 1
0.087362, 0.087244, 1
0.086531, 0.086420, 0
0.085539, 0.085423, 0
0.084776, 0.084663, 1
0.083717, 0.083612, 1
0.082495, 0.082398, 1
0.081515, 0.081426, 0
0.080542, 0.080456, 0
0.079079, 0.078993, 1
0.077797, 0.077717, 1
0.076632, 0.076557, 1
0.075731, 0.075665, 1
0.075697, 0.075646, 1
0.076399, 0.076358, 1
0.078165, 0.078128, 1
0.080632, 0.080600, 1
0.083947, 0.083918, 1
0.088721, 0.088694, 1
0.094554, 0.094534, 1
0.101995, 0.101974, 1
0.111117, 0.111097, 1
0.121602, 0.121587, 1
0.133699, 0.133683, 1
0.146541, 0.146528, 1
0.160640, 0.160628, 1
0.175196, 0.175188, 1
0.190407, 0.190401, 1
0.206002, 0.205997, 1
0.221837, 0.221835, 1
0.237841, 0.237840, 1
0.253290, 0.253293, 1
0.268228, 0.268239, 1
0.282105, 0.282125, 1
0.294662, 0.294687, 1
0.306298, 0.306329, 1
0.316427, 0.316471, 1
0.324736, 0.324795, 1
0.331825, 0.331892, 1
0.337056, 0.337137, 1
0.340505, 0.340598, 1
0.342076, 0.342185, 1
0.341681, 0.341808, 1
0.340152, 0.340299, 1
0.337267, 0.337430, 1
0.332803, 0.332984, 1
0.326719, 0.326918, 1
0.319269, 0.319487, 1
0.310982, 0.311217, 1
0.301217, 0.301464, 1
0.290530, 0.290801, 1
0.278988, 0.279268, 1
0.266363, 0.266644, 0
0.252574, 0.252862, 1
0.237416, 0.237712, 0
0.221405, 0.221706, 0
0.204597, 0.204907, 1
0.186577, 0.186889, 1
0.167393, 0.167706, 0
0.147495, 0.147806, 0
0.127264, 0.127568, 0
0.106381, 0.106687, 0
0.085523, 0.085823, 1
0.064470, 0.064767, 0
0.043036, 0.043327, 1
0.021644, 0.021927, 1
0.000315, 0.000587, 0
-0.020344, -0.020076, 1
-0.040913, -0.040650, 1
-0.061639, -0.061378, 0
-0.081269, -0.081017, 1
-0.100536, -0.100289, 0
-0.118558, -0.118312, 0
-0.135221, -0.134981, 1
-0.151415, -0.151176, 1
-0.166521, -0.166282, 0
-0.180275, -0.180038, 1
-0.193295, -0.193060, 1
-0.204824, -0.204586, 1
-0.215054, -0.214813, 1
-0.223228, -0.222981, 1
-0.229993, -0.229743, 1
-0.235282, -0.235025, 1
-0.238883, -0.238615, 1
-0.240829, -0.240550, 1
-0.241024, -0.240733, 1
-0.239689, -0.239394, 0
-0.236554, -0.236246, 0
-0.231574, -0.231253, 0
-0.224961, -0.224622, 1
-0.216856, -0.216506, 1
-0.207051, -0.206694, 1
-0.195780, -0.195416, 0
-0.183332, -0.182955, 1
-0.170037, -0.169650, 1
-0.155303, -0.154911, 1
-0.140051, -0.139645, 1
-0.123901, -0.123489, 0
-0.107408, -0.106994, 1
-0.090205, -0.089782, 1
-0.073225, -0.072796, 1
-0.055755, -0.055320, 0
-0.038834, -0.038386, 0
-0.021954, -0.021505, 1
-0.004892, -0.004442, 0
0.011833, 0.012285, 1
0.027732, 0.028190, 1
0.043214, 0.043679, 0
0.057988, 0.058453, 1
0.072084, 0.072552, 0
0.085376, 0.085843, 0
0.098102, 0.098572, 0
0.109895, 0.110364, 1
0.120483, 0.120951, 0
0.129804, 0.130266, 1
0.137033, 0.137490, 1
0.142179, 0.142631, 0
0.145862, 0.146309, 1
0.147932, 0.148367, 1
0.148006, 0.148427, 1
0.146057, 0.146474, 1
0.142335, 0.142737, 0
0.136469, 0.136854, 0
0.129381, 0.129751, 0
0.120169, 0.120527, 0
0.109306, 0.109659, 0
0.097452, 0.097793, 0
0.083854, 0.084187, 1
0.069179, 0.069505, 0
0.053912, 0.054229, 1
0.038006, 0.038320, 1
0.021830, 0.022140, 1
0.005180, 0.005476, 1
-0.011496, -0.011207, 1
-0.028222, -0.027943, 1
-0.044997, -0.044727, 1
-0.061595, -0.061336, 0
-0.077846, -0.077597, 1
-0.093981, -0.093740, 1
-0.109655, -0.109422, 0
-0.124922, -0.124695, 1
-0.139377, -0.139167, 1
-0.152756, -0.152564, 1
-0.165854, -0.165675, 1
-0.178058, -0.177887, 1
-0.189225, -0.189079, 1
-0.199241, -0.199120, 1
-0.208164, -0.208061, 1
-0.215540, -0.215461, 0
-0.220765, -0.220709, 1
-0.224029, -0.224004, 1
-0.225554, -0.225563, 1
-0.224026, -0.224062, 1
-0.221039, -0.221105, 1
-0.215172, -0.215267, 1
-0.206438, -0.206561, 0
-0.195241, -0.195396, 1
-0.181765, -0.181952, 1
-0.166126, -0.166341, 1
-0.148503, -0.148747, 1
-0.129029, -0.129297, 1
-0.107823, -0.108112, 1
-0.084855, -0.085164, 1
-0.061357, -0.061692, 0
-0.037465, -0.037828, 0
-0.013371, -0.013747, 0
0.011476, 0.011090, 1
0.035658, 0.035257, 0
0.059141, 0.058728, 1
0.082250, 0.081830, 1
0.104106, 0.103684, 1
0.125391, 0.124971, 1
0.144828, 0.144410, 0
0.162853, 0.162440, 0
0.179536, 0.179125, 0
0.194449, 0.194048, 1
0.208010, 0.207617, 1
0.220120, 0.219739, 1
0.230624, 0.230253, 0
0.239979, 0.239619, 1
0.248185, 0.247841, 1
0.254799, 0.254471, 0
0.259823, 0.259514, 1
0.263721, 0.263433, 0
0.266536, 0.266268, 0
0.267415, 0.267169, 1
0.266556, 0.266331, 0
0.264472, 0.264272, 1
0.260786, 0.260620, 1
0.255272, 0.255135, 1
0.248517, 0.248403, 0
0.239933, 0.239849, 1
0.230606, 0.230550, 1
0.220221, 0.220190, 1
0.207823, 0.207824, 1
0.194154, 0.194183, 1
0.179178, 0.179234, 1
0.163002, 0.163091, 1
0.146213, 0.146330, 1
0.129486, 0.129633, 0
0.112343, 0.112516, 0
0.094903, 0.095104, 1
0.077197, 0.077425, 1
0.059667, 0.059920, 1
0.042575, 0.042860, 1
0.024742, 0.025060, 1
0.007382, 0.007730, 0
-0.009261, -0.008884, 1
-0.025398, -0.024987, 1
-0.041163, -0.040715, 1
-0.056335, -0.055856, 1
-0.070556, -0.070049, 0
-0.084541, -0.084003, 0
-0.098057, -0.097490, 0
-0.110813, -0.110219, 0
-0.122263, -0.121644, 1
-0.132617, -0.131979, 0
-0.142440, -0.141785, 1
-0.150981, -0.150308, 0
-0.158383, -0.157692, 1
-0.164566, -0.163861, 0
-0.169343, -0.168630, 1
-0.172929, -0.172210, 0
-0.175424, -0.174706, 1
-0.176886, -0.176171, 0
-0.176403, -0.175688, 1
-0.174838, -0.174132, 0
-0.172046, -0.171354, 0
-0.168196, -0.167522, 1
-0.163592, -0.162938, 0
-0.157561, -0.156933, 0
-0.150447, -0.149850, 1
-0.143380, -0.142809, 1
-0.135801, -0.135265, 0
-0.127499, -0.126998, 1
-0.118532, -0.118067, 0
-0.109322, -0.108896, 1
-0.099669, -0.099283, 0
-0.089774, -0.089427, 0
-0.079696, -0.079392, 0
-0.069392, -0.069128, 1
-0.060127, -0.059906, 1
-0.051493, -0.051325, 1
-0.043297, -0.043179, 1
-0.035541, -0.035477, 0
-0.028784, -0.028771, 1
-0.023140, -0.023189, 1
-0.018451, -0.018560, 0
-0.014429, -0.014594, 0
-0.011796, -0.012018, 1
-0.010587, -0.010867, 1
-0.010285, -0.010618, 0
-0.011635, -0.012024, 1
-0.014170, -0.014618, 0
-0.017972, -0.018477, 1
-0.022764, -0.023321, 1
-0.028629, -0.029242, 1
-0.035568, -0.036234, 1
-0.042933, -0.043643, 0
-0.051246, -0.052003, 0
-0.060289, -0.061091, 0
-0.069697, -0.070546, 0
